Mærke,Navn,Adresse,Postnr,By,Latitude,Longitude
OK,OK Havndal,"Ved Dammen 31, 8970 Havndal",8970,Havndal,56.608554,10.229373
OK,OK Spentrup,"Stationsvej 2, 8981 Spentrup",8981,Spentrup,56.536049,10.04399
OK,OK Spentrup,"Amtsvejen 31, 8981 Spentrup",8981,Spentrup,56.575456,9.995984
OK,OK Gjerlev J,"Hammergårdsvej 2, 8983 Gjerlev J",8983,Gjerlev J,56.587639,10.132954
OK,OK Aalborg,"Dannebrogsgade 64, 9000 Aalborg",9000,Aalborg,57.054395,9.906625
OK,OK Aalborg,"Ny Kærvej 40, 9000 Aalborg",9000,Aalborg,57.031724,9.926126
OK,OK Aalborg,"Vejgård Torv 5, 9000 Aalborg",9000,Aalborg,57.04259,9.949389
OK,OK Aalborg SV,"Hobrovej 455, 9200 Aalborg SV",9200,Aalborg SV,57.00472,9.881333
OK,OK Aalborg Øst,"Saltumvej 3, 9220 Aalborg Øst",9220,Aalborg Øst,57.034294,10.00895
OK,OK Svenstrup J,"Egernvej 1, 9230 Svenstrup J",9230,Svenstrup J,56.972666,9.851617
OK,OK Svenstrup J,"Skjoldet 2, 9230 Svenstrup J",9230,Svenstrup J,56.953777,9.864739
OK,OK Gistrup,"Nøvlingvej 25, 9260 Gistrup",9260,Gistrup,56.997547,9.995193
OK,OK Klarup,"Klarupvej 39, 9270 Klarup",9270,Klarup,57.013977,10.049695
OK,OK Storvorde,"Aagade 40, 9280 Storvorde",9280,Storvorde,56.966935,10.101798
OK,OK Storvorde,"Dokkedalvej 2, 9280 Storvorde",9280,Storvorde,56.968057,10.221316
OK,OK Storvorde,"Stationsvej 5, 9280 Storvorde",9280,Storvorde,57.000503,10.10248
OK,OK Sæby,"Trafikcenter Sæby Syd 1, 9300 Sæby",9300,Sæby,57.313106,10.450099
OK,OK Vodskov,"Springvandspladsen 2, 9310 Vodskov",9310,Vodskov,57.066345,10.12999
OK,OK Vodskov,"Vodskovvej 15A, 9310 Vodskov",9310,Vodskov,57.102863,10.023466
OK,OK Dronninglund,"Præstbrovej 4, 9330 Dronninglund",9330,Dronninglund,57.197582,10.381662
OK,OK Dronninglund,"Slotsgade 27, 9330 Dronninglund",9330,Dronninglund,57.159389,10.286866
OK,OK Dybvad,"Markedsvej 14, 9352 Dybvad",9352,Dybvad,57.274742,10.356501
OK,OK Hals,"Vestergade 82, 9370 Hals",9370,Hals,57.081211,10.256772
OK,OK Hals,"Brogade 23, 9370 Hals",9370,Hals,57.056822,10.370523
OK,OK Sulsted,"Elkærvej 11, 9381 Sulsted",9381,Sulsted,57.157267,9.963424
OK,OK Tylstrup,"Hammelmosevej 5, 9382 Tylstrup",9382,Tylstrup,57.196401,9.949583
OK,OK Nørresundby,"Ny Lufthavnsvej 100, 9400 Nørresundby",9400,Nørresundby,57.086015,9.876268
OK,OK Nørresundby,"Forbindelsesvejen 148, 9400 Nørresundby",9400,Nørresundby,57.070276,9.945086
OK,OK Nørresundby,"Loftbrovej 19, 9400 Nørresundby",9400,Nørresundby,57.089443,9.976639
OK,OK Aabybro,"Gl. Landevej 19, 9440 Aabybro",9440,Aabybro,57.147236,9.679781
OK,OK Brovst,"Østergade 65, 9460 Brovst",9460,Brovst,57.0984,9.53461
OK,OK Brovst,"Poststrædet 7, 9460 Brovst",9460,Brovst,57.089348,9.486905
OK,OK Brovst,"Tranhøj 4, 9460 Brovst",9460,Brovst,57.132132,9.46215
OK,OK Løkken,"Løkkensvej 669, 9480 Løkken",9480,Løkken,57.424925,9.844119
OK,OK Løkken,"Jyllandsgade 5C, 9480 Løkken",9480,Løkken,57.369254,9.714083
OK,OK Pandrup,"Bredgade 70, 9490 Pandrup",9490,Pandrup,57.217437,9.67551
OK,OK Hobro,"Skårupvej 14, 9500 Hobro",9500,Hobro,56.590209,9.632355
OK,OK Hobro,"Randersvej 20, 9500 Hobro",9500,Hobro,56.631242,9.800646
OK,OK Hobro,"Viborg Landevej 22, 9500 Hobro",9500,Hobro,56.586299,9.761179
OK,OK Arden,"Vestergade 38, 9510 Arden",9510,Arden,56.770205,9.854725
OK,OK Arden,"Torvegade 7, 9510 Arden",9510,Arden,56.767318,9.981328
OK,OK Skørping,"Sverriggårdsvej 12, 9520 Skørping",9520,Skørping,56.836616,9.889214
OK,OK Støvring,"Gammel Skolevej 11, 9530 Støvring",9530,Støvring,56.936966,9.748474
OK,OK Støvring,"Juelstrupparken 30, 9530 Støvring",9530,Støvring,56.878993,9.807477
OK,OK Suldrup,"Veggerbyvej 1, 9541 Suldrup",9541,Suldrup,56.848547,9.700312
OK,OK Mariager,"Fruensgaard Plads 1, 9550 Mariager",9550,Mariager,56.652535,9.98188
OK,OK Mariager,"Storegade 15, 9550 Mariager",9550,Mariager,56.677162,10.062854
OK,OK Hadsund,"Himmerlandsgade 4, 9560 Hadsund",9560,Hadsund,56.716906,10.11301
OK,OK Hadsund,"Kystvejen 51, 9560 Hadsund",9560,Hadsund,56.803665,10.272185
OK,OK Aars,"Himmerlandsparken 4, 9600 Aars",9600,Aars,56.800581,9.511195
OK,OK Aars,"Hjortkjærsvej 3, 9600 Aars",9600,Aars,56.804799,9.503364
OK,OK Nørager,"Jyllandsgade 60A, 9610 Nørager",9610,Nørager,56.783541,9.69126
OK,OK Nørager,"Bredgade 34, 9610 Nørager",9610,Nørager,56.707814,9.629008
OK,OK Aalestrup,"Vestergade 32, 9620 Aalestrup",9620,Aalestrup,56.694501,9.4905
OK,OK Møldrup,"Østergade 20, 9632 Møldrup",9632,Møldrup,56.616097,9.507299
OK,OK Farsø,"Sundvej 5, 9640 Farsø",9640,Farsø,56.700663,9.206946
OK,OK Farsø,"Nørregade 71, 9640 Farsø",9640,Farsø,56.778697,9.340962
OK,OK Løgstør,"Brårupvej 2, 9670 Løgstør",9670,Løgstør,56.949883,9.360543
OK,OK Løgstør,"Limfjordsvej 31, 9670 Løgstør",9670,Løgstør,56.969322,9.258526
OK,OK Løgstør,"Præstebakken 3, 9670 Løgstør",9670,Løgstør,56.858268,9.265523
OK,OK Ranum,"Vestergade 41, 9681 Ranum",9681,Ranum,56.896794,9.228167
OK,OK Fjerritslev,"Thistedvej 463, 9690 Fjerritslev",9690,Fjerritslev,57.102887,9.125197
OK,OK Brønderslev,"Velkomstcenter Syd 1, 9700 Brønderslev",9700,Brønderslev,57.251646,9.972187
OK,OK Brønderslev,"Østergade 51, 9700 Brønderslev",9700,Brønderslev,57.265152,9.948642
OK,OK Jerslev J,"Boulevarden 19, 9740 Jerslev J",9740,Jerslev J,57.286628,10.092146
OK,OK Vrå,"Sigenvej 5, 9760 Vrå",9760,Vrå,57.359624,9.953179
OK,OK Hjørring,"Frederikshavnsvej 31, 9800 Hjørring",9800,Hjørring,57.45596,10.003967
OK,OK Hjørring,"Skagen Landevej 91, 9800 Hjørring",9800,Hjørring,57.513115,10.023548
OK,OK Hjørring,"Nordbovej 2, 9800 Hjørring",9800,Hjørring,57.467708,9.970407
OK,OK Hirtshals,"Gl Landevej 9A, 9850 Hirtshals",9850,Hirtshals,57.529681,9.948162
OK,OK Sindal,"Mosbjergvej 429, 9870 Sindal",9870,Sindal,57.5024,10.278497
OK,OK Sindal,"Søndergade 1, 9870 Sindal",9870,Sindal,57.409781,10.300195
OK,OK Sindal,"Thorsvej 33, 9870 Sindal",9870,Sindal,57.470635,10.191517
OK,OK Bindslev,"Vesterbro 11, 9881 Bindslev",9881,Bindslev,57.542151,10.195811
OK,OK Frederikshavn,"Østergade 5, 9900 Frederikshavn",9900,Frederikshavn,57.402437,10.435699
OK,OK Frederikshavn,"Hjørringvej 12, 9900 Frederikshavn",9900,Frederikshavn,57.448505,10.528435
OK,OK Frederikshavn,"Grundtvigsvej 80, 9900 Frederikshavn",9900,Frederikshavn,57.481935,10.476249
OK,OK Frederikshavn,"Gl. Skagensvej 30B, 9900 Frederikshavn",9900,Frederikshavn,57.455794,10.525919
OK,OK Læsø,"Byrum Hovedgade 77, 9940 Læsø",9940,Læsø,57.253895,11.003655
OK,OK Læsø,"Vesterø Havnegade 4, 9940 Læsø",9940,Læsø,57.293692,10.92295
OK,OK Strandby,"Havnevej 27, 9970 Strandby",9970,Strandby,57.494432,10.500724
OK,OK Jerup,"Skagensvej 427, 9981 Jerup",9981,Jerup,57.534106,10.419731
OK,OK Skagen,"Kattegatvej 16, 9990 Skagen",9990,Skagen,57.726712,10.569267
Oles Olie,Oles Olie Skovby,"Ømosevej 1, 5400 Skovby",5400,Skovby,55.525847,10.077761
Oles Olie,Oles Olie Brenderup,"Rugårdsvej 198, 5464 Brenderup",5464,Brenderup,55.487075,9.97034
Oles Olie,Oles Olie Håstrup,"Bygade 50, 5600 Håstrup",5600,Håstrup,55.172102,10.185231
Oles Olie,Oles Olie Tommerup,"Skolevej 1, 5690 Tommerup",5690,Tommerup,55.322723,10.200473
Oles Olie,Oles Olie Ringe (Damhusvej),"Damhusvej 16, 5750 Ringe",5750,Ringe,55.237545,10.482551
Oles Olie,Oles Olie Ringe (Østre Ringvej),"Østre Ringvej 26, 5750 Ringe",5750,Ringe,55.237494,10.483381
Oles Olie,Oles Olie Gudme,"Vestergade 9, 5884 Gudme",5884,Gudme,55.154342,10.703073
Oles Olie,Oles Olie Rudkøbing,"Spodsbjergvej 327, 5900 Rudkøbing",5900,Rudkøbing,54.93117,10.828334
Q8,"København V, Nyropsgade 42","Nyropsgade 42, 1602 København V",1602,København V,55.677471,12.560889
Q8,"København Ø, Nørre Alle 77","Nørre Alle 77, 2100 København Ø",2100,København Ø,55.705776,12.562233
Q8,"København N, Tagensvej 90","Tagensvej 90, 2200 København N",2200,København N,55.70256,12.549569
Q8,"København S, Amagerbrogade 289","Amagerbrogade 289, 2300 København S",2300,København S,55.642353,12.616718
Q8,"København S, Vejlands Alle 140","Vejlands Alle 140, 2300 København S",2300,København S,55.642696,12.590939
Q8,"København S, Ørestads Boulevard 4","Ørestads Boulevard 4, 2300 København S",2300,København S,55.666061,12.585937
Q8,"København NV, Tomsgårdsvej 33","Tomsgårdsvej 33, 2400 København NV",2400,København NV,55.708885,12.52461
Q8,"Valby, Folehaven 118-120","Folehaven 118-120, 2500 Valby",2500,Valby,55.65271,12.492107
Q8,"Glostrup, Hovedvejen 67","Hovedvejen 67, 2600 Glostrup",2600,Glostrup,55.666317,12.404461
Q8,"Brøndby, Vallensbækvej 1","Vallensbækvej 1, 2605 Brøndby",2605,Brøndby,55.643299,12.400076
Q8,"Rødovre, Tårnvej 300/Tæbyvej","Tårnvej 300/Tæbyvej, 2610 Rødovre",2610,Rødovre,55.685444,12.45153
Q8,"Tåstrup, Tåstrup Hovedgade 108 B","Tåstrup Hovedgade 108 B, 2630 Taastrup",2630,Taastrup,55.645321,12.296795
Q8,"Ishøj, Ishøj Stationsvej 8","Ishøj Stationsvej 8, 2635 Ishøj",2635,Ishøj,55.614269,12.362215
Q8,"Hvidovre, Brostykkevej 104-108","Brostykkevej 104-108, 2650 Hvidovre",2650,Hvidovre,55.637661,12.478006
Q8,"Hvidovre, Lodsvej 3-5","Lodsvej 3-5, 2650 Hvidovre",2650,Hvidovre,55.629169,12.487056
Q8,"Hvidovre, Stamholmen 143","Stamholmen 143, 2650 Hvidovre",2650,Hvidovre,55.614815,12.47036
Q8,"Greve, Mosede Strandvej 54","Mosede Strandvej 54, 2670 Greve",2670,Greve,55.569008,12.281387
Q8,"Karlslunde, Motelvej 1","Motelvej 1, 2690 Karlslunde",2690,Karlslunde,55.545547,12.21515
Q8,"Brønshøj, Frederikssundsvej 349","Frederikssundsvej 349, 2700 Brønshøj",2700,Brønshøj,55.712528,12.46867
Q8,"Vanløse, Slotsherrensvej 123-125","Slotsherrensvej 123-125, 2720 Vanløse",2720,Vanløse,55.698814,12.472097
Q8,"Herlev, Herlev Hovedgade 234-238","Herlev Hovedgade 234-238, 2730 Herlev",2730,Herlev,55.726017,12.416049
Q8,"Ballerup, Vestbuen 159","Vestbuen 159, 2750 Ballerup",2750,Ballerup,55.72718,12.345273
Q8,"Lyngby, Bagsværdvej 134","Bagsværdvej 134, 2800 Lyngby",2800,Lyngby,55.764912,12.476053
Q8,"Gentofte, Vangedevej 132","Vangedevej 132, 2820 Gentofte",2820,Gentofte,55.740726,12.523291
Q8,"Virum, Hummeltoftevej 45","Hummeltoftevej 45, 2830 Virum",2830,Virum,55.782272,12.484419
Q8,"Nærum, Langhaven 4","Langhaven 4, 2850 Nærum",2850,Nærum,55.833042,12.524162
Q8,"Nærum, Skodsborgvej 309","Skodsborgvej 309, 2850 Nærum",2850,Nærum,55.815655,12.53508
Q8,"Søborg, Dynamovej 2","Dynamovej 2, 2860 Søborg",2860,Søborg,55.734127,12.459671
Q8,"Søborg, Mørkhøjvej 229","Mørkhøjvej 229, 2860 Søborg",2860,Søborg,55.727116,12.472625
Q8,"Bagsværd, Vadstrupvej 55","Vadstrupvej 55, 2880 Bagsværd",2880,Bagsværd,55.757851,12.447099
Q8,"Charlottenlund, Fredensvej 1-3","Fredensvej 1-3, 2920 Charlottenlund",2920,Charlottenlund,55.753975,12.57243
Q8,"Hørsholm, Usserød Kongevej 6","Usserød Kongevej 6, 2970 Hørsholm",2970,Hørsholm,55.881355,12.499242
Q8,"Isterød, Frederiksborgvej 25","Frederiksborgvej 25, 2970 Isterød",2970,Isterød,55.877064,12.47691
Q8,"Helsingør, Klostermosevej 105","Klostermosevej 105, 3000 Helsingør",3000,Helsingør,56.024364,12.571297
Q8,"Espergærde, Hovvej 26","Hovvej 26, 3060 Espergærde",3060,Espergærde,55.995991,12.533587
Q8,"Hillerød, Holmegårdsvej 64","Holmegårdsvej 64, 3400 Hillerød",3400,Hillerød,55.942532,12.310859
Q8,"Allerød, Allerød Stationsvej 1","Allerød Stationsvej 1, 3450 Allerød",3450,Allerød,55.869663,12.357161
